id,second_annotator_comment,annotation,aspect_available_without_judgement,text,model,few_shot_condtion,split
d1567df0-d119-4b0f-b05d-b59bee400ee3,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Restaurant')
('PRICE', 'NEGATIVE', 'Essen')
",,"Wir waren schon öfters in diesem Restaurant und es hat uns immer gut gefallen, leider war der Preis für das Essen dieses Mal zu hoch.",Llama70B,fixed,3
31d03a9f-601d-48ac-9c4d-7404301b5ce1,,"('SERVICE', 'NEUTRAL', 'Service')
",,"Nicht gerade ein überragender Service, aber auch nicht schlecht.",Llama70B,fixed,3
5360982f-d9d1-48cd-9e9d-77ec35091782,,"('SERVICE', 'POSITIVE', 'Service')
",,Sehr freundlicher Service.,Llama70B,fixed,3
0dcb3407-cf1d-425b-986f-1f2a2972911c,,"('FOOD', 'POSITIVE', 'Essen')
('AMBIENCE', 'POSITIVE', 'Atmosphäre')
",,Vielen Dank für das tolle Essen und die Atmosphäre.,Llama70B,fixed,3
7f6b3e88-0b64-4ff8-860d-ab5b6cc09088,,"('SERVICE', 'POSITIVE', 'Bedienung')
",,Die Bedienung war sehr freundlich und hilfsbereit.,Llama70B,fixed,3
e592d936-23f5-4065-956f-18309bc29815,,"('FOOD', 'NEGATIVE', 'Essen')
",,Essen ist schrecklich.,Llama70B,fixed,3
75950349-bbf7-400e-8e6d-575901ea114d,,"('FOOD', 'NEGATIVE', 'Essen')
",,Das Essen war leider nicht so gut wie erwartet.,Llama70B,fixed,3
0fa64632-fbf6-47fc-8039-a10e09da8da0,,"('FOOD', 'NEUTRAL', 'Essen')
",,"Das Essen ist nichts Besonderes, aber es schmeckt.",Llama70B,fixed,3
cd2c0ee4-9cf4-40b0-89d8-e99c46728e0e,,"('AMBIENCE', 'NEGATIVE', 'Ambiente')
('FOOD', 'POSITIVE', 'Essen')
",,"Das Ambiente war nicht so toll wie ich erwartet hatte, aber das Essen war sehr gut.",Llama70B,fixed,3
4ad4312a-d1e2-42df-8a32-e6436db74324,,"('AMBIENCE', 'NEUTRAL', 'NULL')
",,Ansonsten ist es nicht ungemütlich.,Llama70B,fixed,3
07cc6d6b-faa6-4207-832a-d1bf8589c6f7,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
",,"Auch wenn es ja nicht die Atmosphäre eines Biergartens hat, ist es doch ein schönes Ambiente.",Llama70B,fixed,3
b0146d67-e437-4c6f-9ad7-93bbaf79b28e,,"('FOOD', 'POSITIVE', 'Dessert')
",,Zum Schluss noch ein sehr leckeres Dessert.,Llama70B,fixed,3
74e7c40c-bad3-4890-96e1-f0f3816102a2,,"('AMBIENCE', 'NEGATIVE', 'Ambiente')
",,Ambiente ist nicht das beste.,Llama70B,fixed,3
5a09b558-d0d3-4021-932e-6acf67cba1f7,,"('SERVICE', 'POSITIVE', 'Service')
",,Der Service ist gut.,Llama70B,fixed,3
c79f4127-af20-4371-8108-c323c2b19315,,"('PRICE', 'POSITIVE', 'Preis / Leistung')
",,Preis / Leistung stimmt.,Llama70B,fixed,3
962680c5-3cef-4d6c-a92c-d83753cce5bb,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
('SERVICE', 'POSITIVE', 'Service')
",,Toller Service und schöner Abend.,Llama70B,fixed,3
a78ce3c0-ca77-45cc-bb63-6e308ad136b6,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,"Wir waren an einem Sonntag um 13 Uhr da und es war leider schon so voll, dass wir nicht mehr in der Lage waren zu bleiben.",Llama70B,fixed,3
4db56978-8e29-4caf-84c3-bbff70f11916,,"('FOOD', 'NEUTRAL', 'Essen')
",,Das Essen war ok.,Llama70B,fixed,3
73b5a3d7-a72c-4622-8c16-d17611cc2a72,,"('FOOD', 'POSITIVE', 'Essen')
",,Das Essen schmeckt sehr gut und ist frisch.,Llama70B,fixed,3
1fc76ebb-5603-4117-855e-de188e32dd65,,,✅,Dieses Preisniveau hat der Laden aber nicht.,Llama70B,fixed,3
1a024972-d9a1-4b2e-b1bb-2e52582bd925,,"('AMBIENCE', 'NEGATIVE', 'Geruch nach Rauch')
",,Wir waren im Innenbereich und fanden den Geruch nach Rauch etwas zu stark.,Llama70B,fixed,3
75a04551-c007-4fcb-81cb-34b112d8750c,,"('AMBIENCE', 'NEGATIVE', 'Lärm')
",,Leider war der Lärm in dem Lokal sehr laut.,Llama70B,fixed,3
c22278ce-83b8-4659-8b36-b32218975b60,,"('SERVICE', 'NEGATIVE', 'Personal')
",,Das Personal war nicht sehr freundlich und zu schnell mit dem Teller weg.,Llama70B,fixed,3
25d0b5a9-ed9c-4597-96fe-86fc23721f2c,,"('PRICE', 'NEGATIVE', 'Essen')
('FOOD', 'POSITIVE', 'Essen')
",,"Das Essen war lecker, aber für den Preis sehr wenig.",Llama70B,fixed,3
952785be-3902-45af-ab45-0cf7e26d64c4,,"('AMBIENCE', 'NEGATIVE', 'Ambiente')
",,Das Ambiente ist einfach nur traurig.,Llama70B,fixed,3
f39394a3-b645-4a8c-bbe4-b64892de40f5,,"('PRICE', 'NEGATIVE', 'Preis/Leistungsverhältnis')
",,Nur der Preis/Leistungsverhältnis verhindert die vollen 5 Sterne.,Llama70B,fixed,3
1e672f4e-8f6d-481f-841d-fe34c6dc9d19,,"('FOOD', 'NEUTRAL', 'Essen')
",,Das Essen war ok.,Llama70B,fixed,3
ec3686e8-15ad-4e42-b792-69dc07de17a8,,"('PRICE', 'POSITIVE', 'Preise')
",,Preise sind sehr angemessen.,Llama70B,fixed,3
c2a0473d-0adf-481d-b5d1-5c627bcd7f92,,"('SERVICE', 'NEGATIVE', 'Service')
",,Leider ist der Service nicht mehr so wie früher.,Llama70B,fixed,3
d7472c3d-7237-4ed4-b8a2-7bb08b3a1cf9,,"('SERVICE', 'NEGATIVE', 'Bedienung')
",,Nur ein Bisschen langsam bei der Bedienung.,Llama70B,fixed,3
3389d607-682c-43f3-b0ba-09fd1c7e4f5c,,,,"Wir waren auf dem Weg nach Sommerhausen, als wir hier vorbeikamen.",Llama70B,fixed,3
2cf47fd9-a648-489a-95ac-2d59d5214971,,"('FOOD', 'NEUTRAL', 'Essen')
('PRICE', 'POSITIVE', 'Preis/Leistung')
",,"Essen war okay, Preis/Leistung stimmt.",Llama70B,fixed,3
c2db768e-5c62-4e54-a16d-08a78d6d86f1,,"('SERVICE', 'POSITIVE', 'Bedienung')
",,Die Bedienung war auch gut.,Llama70B,fixed,3
14ea93e0-a280-4801-870f-da69dac7e53c,,"('FOOD', 'POSITIVE', 'Essen')
",,Das Essen war gut.,Llama70B,fixed,3
09b78142-4783-4536-b026-5a86d4649518,,,✅,"Wir waren in der Mittagspause im ""RESTAURANT_NAME"".",Llama70B,fixed,3
defd8acd-e564-4cb8-9783-895d67c48daf,,"('AMBIENCE', 'POSITIVE', 'LOC')
",,"Ein schöner, gemütlicher LOC.",Llama70B,fixed,4
3b7e7cb0-400b-4d7e-b7e4-ab87443d750f,,"('SERVICE', 'POSITIVE', 'Service')
",,Der Service war gut und freundlich.,Llama70B,fixed,4
07f1f420-40f2-468c-9266-ece8fd1ae6eb,,"('FOOD', 'NEUTRAL', 'Essen')
('SERVICE', 'NEGATIVE', 'Service')
",,"Das Essen war eher durchschnittlich, der Service war langsam und unfreundlich.",Llama70B,fixed,4
f57f918a-691a-4795-a6e9-ef76d1e579a4,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
('PRICE', 'POSITIVE', 'Preis')
('AMBIENCE', 'POSITIVE', 'Ambiente')
",,"Wir waren sehr zufrieden mit dem Preis, der Qualität und dem Ambiente.",Llama70B,fixed,4
bf2da7c5-cfb2-438b-ac8d-ee513346d199,,"('AMBIENCE', 'NEGATIVE', 'Atmosphäre')
('FOOD', 'NEGATIVE', 'Essen')
",,Wir waren mit der Atmosphäre und dem Essen sehr unzufrieden.,Llama70B,fixed,4
3d86ada4-0401-4daa-a528-70bac672d5d1,,"('FOOD', 'POSITIVE', 'Käsespätzle')
('PRICE', 'NEGATIVE', 'Käsespätzle')
",,"Wir hatten Käsespätzle, die waren lecker aber auch sehr teuer.",Llama70B,fixed,4
eeb728cf-e4e0-4de8-8f1c-ad7805b3e553,,,,Wir waren in diesem Lokal am 10.2.2017 zum Mittagessen.,Llama70B,fixed,4
83758aa5-a145-400d-a74a-8ca8fa244bef,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'Restaurant')
",,Das Restaurant ist für mich ein absoluter NO GO.,Llama70B,fixed,4
634bd242-9ef6-4716-ab48-c3ce1944ee24,,"('GENERAL-IMPRESSION', 'NEUTRAL', 'NULL')
('PRICE', 'NEGATIVE', 'Gerichte')
",,"Einige Gerichte sind etwas teuer, aber die Qualität ist in Ordnung.",Llama70B,fixed,4
c110f2b5-55af-4e6d-8351-c27304e46664,,"('FOOD', 'POSITIVE', 'Küche')
('PRICE', 'POSITIVE', 'Preis-Leistungsverhältnis')
",,Wir waren mit der Küche und dem Preis-Leistungsverhältnis durchaus zufrieden.,Llama70B,fixed,4
c2c77f1b-4478-408b-9cea-eb572f6e39d2,,"('AMBIENCE', 'NEGATIVE', 'Ambiente')
",,"Wir waren schon öfters hier, aber das Ambiente war diesmal nicht so gut wie sonst.",Llama70B,fixed,4
fc6d4fc2-ef15-4e60-9930-11c6344fc824,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Restaurant')
('SERVICE', 'NEGATIVE', 'Personal')
",,"Das Restaurant ist sehr schön, das Personal enttäuscht.",Llama70B,fixed,4
92fa5d9a-f199-4b46-ab5b-43582263fdaa,,"('PRICE', 'POSITIVE', 'Preis-Leistungsverhältnis')
",,Das Preis-Leistungsverhältnis ist eher gut.,Llama70B,fixed,4
c3ec69d9-3daa-4b82-9748-3c9326b3df71,,,✅,Ich hatte das Tortellini mit Käse und Speck.,Llama70B,fixed,4
d8daa893-5d4f-4c8e-8f70-96f7e8eb7df6,,"('AMBIENCE', 'NEGATIVE', 'Ambiente')
",,"Das Ambiente ist eher düster, schlicht und sehr einfach gehalten.",Llama70B,fixed,4
33d08f9a-1de9-4efa-95a0-4e32976b5718,,"('SERVICE', 'NEUTRAL', 'Service')
",,Dieses Mal war der Service in Ordnung.,Llama70B,fixed,4
7e05806b-466c-4e49-a6be-8125ca234d21,,"('PRICE', 'POSITIVE', 'Preise')
",,Die Preise sind angemessen.,Llama70B,fixed,4
3c0c3bf6-4036-4e0e-95f6-d9b025c6365c,,"('PRICE', 'NEGATIVE', 'Preis-Leistungsverhältnis')
('FOOD', 'NEUTRAL', 'Essen')
('AMBIENCE', 'POSITIVE', 'Atmosphäre')
",,"Das Preis-Leistungsverhältnis ist schlecht, das Essen durchschnittlich und die Atmosphäre gut.",Llama70B,fixed,4
7644ecc7-ffb7-437b-b3fb-490fa7226fe2,,"('FOOD', 'POSITIVE', 'Essen')
",,Das Essen war sehr lecker.,Llama70B,fixed,4
49a25278-f83e-45a5-820d-10f8c97c2b81,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
('FOOD', 'POSITIVE', 'Essen')
('PRICE', 'NEGATIVE', 'Preise')
",,"Das Ambiente ist schön, das Essen war lecker, aber die Preise sind zu hoch.",Llama70B,fixed,4
0c9e8eda-3f48-4063-ae8a-e4d91af7a9e4,,"('SERVICE', 'POSITIVE', 'Personal')
",,Das Personal war sehr freundlich und zuvorkommend.,Llama70B,fixed,4
b3f9f40d-b55c-4522-914b-04601573a95b,,"('GENERAL-IMPRESSION', 'NEUTRAL', 'Lokal')
",,Das Lokal ist ok.,Llama70B,fixed,4
3e996adc-4ae4-4042-a644-e10d3b6ef650,,"('FOOD', 'NEGATIVE', 'Speisen')
",,"Wir waren dort ein paar Mal, aber die Qualität der Speisen ist nicht mehr so wie zuvor.",Llama70B,fixed,4
3417a3eb-25a0-4a2e-a991-ad2cc6fb5b46,,"('FOOD', 'NEUTRAL', 'Essen')
('AMBIENCE', 'NEUTRAL', 'Ambiente')
",,"Das Essen war nicht schlecht, aber auch nicht gut und das Ambiente ist eher einfach.",Llama70B,fixed,4
bf83143f-f5ee-45e5-93cd-c03bdaf0a719,,"('PRICE', 'NEGATIVE', 'Preis-Leistungs-Verhältnis')
",,Das Preis-Leistungs-Verhältnis ist allerdings nicht so toll.,Llama70B,fixed,4
265743a7-a6d5-46af-ad1e-187326000464,,"('AMBIENCE', 'NEUTRAL', 'Ambiente')
",,"Ambiente gut, aber nichts Besonderes.",Llama70B,fixed,4
34ecdc8a-37c5-47bf-a8b8-2c1fd5651de0,,"('PRICE', 'NEGATIVE', 'LOC')
",,Zum Preis war es für die LOC einfach zu teuer.,Llama70B,fixed,4
ea9bcaa5-5c4a-4a6a-a19a-3d5a56792f88,,"('PRICE', 'NEUTRAL', 'Tageskarte')
",,Der Preis ist für eine Tageskarte ok.,Llama70B,fixed,4
d0ea14cd-16d1-47ed-96d8-4a85f4b1da5f,,"('PRICE', 'NEGATIVE', 'Preis-Leistungsverhältnis')
",,Das Preis-Leistungsverhältnis war im Vergleich zu anderen Restaurants nicht gegeben.,Llama70B,fixed,4
dfecfa91-ca93-46d9-8bb3-71dc46219da1,,,,Wir hatten unsere Lieblingsplätze im Innenbereich des Restaurants.,Llama70B,fixed,4
4baf2c0a-af00-49ef-9e3f-903a8b0bb2f4,,"('PRICE', 'NEGATIVE', 'NULL')
('AMBIENCE', 'POSITIVE', 'Lokal')
",,"Das Lokal ist sehr schön, aber leider auch sehr teuer.",Llama70B,fixed,4
6df0ac93-4b19-4170-b277-55883f05a30a,,"('AMBIENCE', 'NEGATIVE', 'Atmosphäre')
",,Leider ist die Atmosphäre sehr schlecht.,Llama70B,fixed,4
8aa27a50-144b-4ebe-a75f-8370d32ab9f5,,"('SERVICE', 'POSITIVE', 'Personal')
",,Das Personal war sehr freundlich und unaufdringlich.,Llama70B,fixed,4
506e7646-70fa-4e1d-9da8-5cca8e85d0a6,,"('AMBIENCE', 'POSITIVE', 'LOC')
",,Der LOC selbst ist sehr gemütlich und schön gestaltet.,Llama70B,fixed,4
7968c457-5bdf-4eb4-a1ea-3f62bd0f6ca9,,"('SERVICE', 'NEGATIVE', 'Personal')
",,"Wir hatten uns in den Tisch am Fenster gesetzt, da wir das Personal vor der Tür nicht bemerkt haben.",Llama70B,fixed,4
fc496cee-2d22-4e34-907d-495601702ccb,,,,Bei dem Preis ist das aber kein Wunder.,Llama70B,fixed,4
c6ecd445-7cd0-42db-9b30-c42ba854c4b8,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
('SERVICE', 'NEGATIVE', 'Service')
",,"Tolles Ambiente, schlechter Service",Llama70B,fixed,4
55874cb5-774a-4bb4-85af-d5ef78195906,,"('SERVICE', 'NEGATIVE', 'Service')
('FOOD', 'NEGATIVE', 'Speisen')
",,Mit Service und Qualität der Speisen kann es nicht viel schlimmer gehen.,Llama70B,fixed,4
4ef278bf-cf8b-43a1-99cd-d5bd39bd47ee,,"('AMBIENCE', 'POSITIVE', 'Restaurant')
('SERVICE', 'POSITIVE', 'Mitarbeiter')
",,"Das Restaurant ist sehr gemütlich, die Mitarbeiter sind freundlich und zuvorkommend.",Llama70B,fixed,4
a7b04dae-5e59-41ce-b50f-06d0367b6d1e,,"('SERVICE', 'NEGATIVE', 'Bedienung')
",,"Hier ein paar Punkte abgezogen, da die Bedienung nicht überzeugend war.",Llama70B,fixed,4
47bc8e32-adb0-4a66-9408-f3e8030bbb58,,"('GENERAL-IMPRESSION', 'POSITIVE', 'LOC')
",,Wir waren in diesem LOC und es war sehr gut.,Llama70B,fixed,4
93487d2a-e732-4bf3-b908-d27af33787d6,,"('SERVICE', 'NEGATIVE', 'Bedienung')
",,"Wenn ich ehrlich bin, war die Bedienung auch nicht so gut.",Llama70B,fixed,4
7f5712b2-b76c-4cc4-9679-38d03be7e30d,,"('AMBIENCE', 'POSITIVE', 'Lokal')
",,Dieses Lokal hat ein sehr gemütliches Ambiente.,Llama70B,fixed,4
8d9314df-c317-45bc-b8f0-e22c1aa97eef,,"('AMBIENCE', 'NEUTRAL', 'Ambiente')
",,Das Ambiente ist schlicht und ohne Schnickschnack.,Llama70B,fixed,4
05309197-171f-444c-88f5-1caeefa549c2,,"('FOOD', 'NEUTRAL', 'Essen')
",,Das Essen war eher Durchschnitt.,Llama70B,fixed,4
9b0bee42-254f-4a8c-8a6d-735326cf9e1f,,"('PRICE', 'POSITIVE', 'Preis-Leistungs-Verhältnis')
",,Das Preis-Leistungs-Verhältnis ist wirklich gut.,Llama70B,fixed,4
a0df86da-a5d8-4fdc-be4f-417357ea32e3,,"('FOOD', 'POSITIVE', 'Essen')
('PRICE', 'NEGATIVE', 'Preis')
",,"Der Preis ist ein wenig auf der hohen Seite, das Essen war aber sehr lecker und alles frisch zubereitet.",Llama70B,fixed,4
6d3349e4-3d50-4c34-95ed-7a6a54d82957,,"('FOOD', 'NEGATIVE', 'Angebot')
",,Ein bisschen mehr Abwechslung im Angebot wäre schön.,Llama70B,fixed,4
43c9e09f-8d80-48ad-bb3a-28504b863d6f,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
('PRICE', 'POSITIVE', 'Preise')
",,Die Preise sind angemessen und die Qualität ist sehr gut.,Llama70B,fixed,4
0bea4edc-e192-4bf9-b224-1ec81a63408b,,"('AMBIENCE', 'POSITIVE', 'Atmosphäre')
",,Die Atmosphäre ist sehr entspannt und gemütlich.,Llama70B,fixed,4
df5db72d-1690-4bc7-b27e-efc68291c18d,,"('PRICE', 'POSITIVE', 'Essen')
('FOOD', 'POSITIVE', 'Essen')
",,"Das Essen ist teuer, aber auch sehr lecker.",Llama70B,fixed,4
38395e98-8a6d-48ff-9ca4-d919d7bdde9d,,"('FOOD', 'POSITIVE', 'Essen')
",,Das Essen war sehr gut.,Llama70B,fixed,4
05465aea-5f93-4eae-970a-42ae23c3cc31,,"('FOOD', 'NEUTRAL', 'Pizza')
",,"Die Pizza war ganz gut, aber nicht das beste was ich je gegessen habe.",Llama70B,fixed,4
18a52405-946f-4954-88a8-a6c4208fdbaf,,"('AMBIENCE', 'POSITIVE', 'Lokal')
('SERVICE', 'POSITIVE', 'Personal')
",,"Das Lokal ist sehr gemütlich, das Personal freundlich und hilfsbereit.",Llama70B,fixed,4
75c55304-2faf-43f8-85dc-ac946870275d,,"('SERVICE', 'CONFLICT', 'Personal')
",,"Das Personal ist zwar sehr freundlich, aber nicht so erfahren und scheint sich erst noch im Job einzuarbeiten.",Llama70B,fixed,4
0cac53c4-1ff7-4322-aaac-6d655dc1df0b,,"('SERVICE', 'POSITIVE', 'Personal')
('FOOD', 'NEGATIVE', 'Speisen')
",,"Zu bedauern, dass das Personal so nett ist und die Speisen nicht ganz so.",Llama70B,fixed,4
023de2ef-f5b2-4666-b0ef-b88080758b62,,"('SERVICE', 'POSITIVE', 'Service')
",,Der Service ist sehr freundlich und hilfsbereit.,Llama70B,fixed,4
71b32462-9565-4463-88d5-1448c011ac20,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
",,"Das Ambiente ist sehr gemütlich, ein bisschen zu dunkel, aber das passt auch gut zum Thema.",Llama70B,fixed,4
b2961134-3f31-4ba7-880f-659c740c0c55,,"('FOOD', 'NEUTRAL', 'Essen')
",,Das Essen ist gut aber nichts Besonderes und das Lokal selbst auch nicht.,Llama70B,fixed,4
d3855168-2ab1-479d-baeb-ef6ac6d5f67f,,"('AMBIENCE', 'POSITIVE', 'Einrichtung')
('FOOD', 'POSITIVE', 'Gerichte')
('SERVICE', 'POSITIVE', 'Personal')
",,"Das Einrichtung ist sehr gemütlich, die Gerichte sind lecker und das Personal freundlich.",Llama70B,fixed,4
ce131ae1-887e-48e6-9941-f2f0e2f0237e,,"('AMBIENCE', 'NEGATIVE', 'NULL')
('FOOD', 'POSITIVE', 'Essen')
",,"Leckeres Essen, aber zu laut.",Llama70B,fixed,4
6c4e3abf-b94c-4aae-98b3-45e2a4ad085c,,"('SERVICE', 'POSITIVE', 'Service')
",,Der Service war super freundlich und schnell.,Llama70B,fixed,4
0fcddd83-1875-481a-9847-30375edf1750,,"('SERVICE', 'NEUTRAL', 'Personal')
",,Das Personal war freundlich aber nicht übermäßig.,Llama70B,fixed,4
17ac1ed3-d357-4035-8cdb-54ba1fcec74a,,"('PRICE', 'POSITIVE', 'Preise')
",,Die Preise sind durchaus angemessen.,Llama70B,fixed,4
0b20f4be-27d2-435c-be6f-86b0a9cf625e,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Restaurant')
('FOOD', 'POSITIVE', 'Essen')
",,Dieses Restaurant ist ein echter Tipp für alle die das Essen lieben.,Llama70B,fixed,4
71e661bd-472a-4932-88f3-708b212b3979,,"('SERVICE', 'POSITIVE', 'Bedienung')
('SERVICE', 'POSITIVE', 'Service')
",,Wir waren von der Bedienung und dem Service begeistert.,Llama70B,fixed,4
bc61d741-daaf-4224-abc2-f1efa1798e1a,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
('FOOD', 'POSITIVE', 'Gerichten')
",,"Tolles Ambiente, gut gelungene Konzeption mit sehr guten Gerichten, aber es fehlt an der Liebe zum Detail.",Llama70B,fixed,4
437eb55d-3824-4917-91cb-d75f94f6a7f4,,"('PRICE', 'POSITIVE', 'Preis')
",,Der Preis ist angemessen.,Llama70B,fixed,4
d0ebf6ff-24d5-43df-a2e4-7457795ad1f3,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
('FOOD', 'POSITIVE', 'Essen')
",,Das Ambiente ist sehr schön und das Essen auch.,Llama70B,fixed,4
a7ced12e-3c2b-413b-8d0c-48229c4bcd04,,"('PRICE', 'NEGATIVE', 'Preis-Leistungsverhältnis')
",,Das Preis-Leistungsverhältnis war absolut nicht vertretbar.,Llama70B,fixed,4
879b5b3b-2dba-4729-ac65-0f7be4d67242,,,✅,Ich habe mir ein Bier bestellt und bin dann gegangen.,Llama70B,fixed,4
458b062b-b2a4-4140-a160-9514d47a8d1c,,"('SERVICE', 'POSITIVE', 'Personal')
",,Das Personal war sehr freundlich und zuvorkommend.,Llama70B,fixed,4
e3f5ee8f-6c2a-4c60-b8b6-37602f6e82df,,"('FOOD', 'NEUTRAL', 'Essen')
",,"Das Essen ist nicht schlecht, aber auch nicht besser als anderswo.",Llama70B,fixed,4
8742ddf9-afc3-4203-a17d-4b2ec8116d5b,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
('AMBIENCE', 'POSITIVE', 'Atmosphäre')
('FOOD', 'POSITIVE', 'Essen')
",,"Wir waren sehr zufrieden, die Atmosphäre war gemütlich und das Essen war gut.",Llama70B,fixed,4
aa02c377-ee61-4487-a8b1-09b6d281c180,,,✅,"Dieses Personal sollte man sich mal anschauen, wenn man ein Restaurant eröffnet.",Llama70B,fixed,4
c63e12a5-076a-40b5-a498-135ab54b2f56,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
",,Das Ambiente ist sehr gemütlich.,Llama70B,fixed,4
cef8ced1-db0a-4f6d-ba9f-a41933089817,,"('FOOD', 'POSITIVE', 'Abendverpflegung')
",,Das Lokal ist für eine Abendverpflegung zu empfehlen.,Llama70B,fixed,4
c39f9146-4d2e-4292-bddb-4155c29d5e28,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
('SERVICE', 'POSITIVE', 'Bedienung')
",,"Das Ambiente ist angenehm, die Bedienung freundlich.",Llama70B,fixed,4
253a2b59-44d9-46ad-af3e-0aafce04ec16,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'Restaurant_Name')
",,"Leider hat der Restaurant_Name nicht die Qualität, die wir erwartet haben.",Llama70B,fixed,4
e3a73037-4d55-48ea-b8a8-41ffb72844cc,,"('FOOD', 'NEGATIVE', 'NULL')
('FOOD', 'POSITIVE', 'Essen')
",,"Das Essen war sehr lecker, aber es gibt kein Gericht für den Hunger.",Llama70B,fixed,4
898bc880-a2e8-42cb-bb17-37d8a91bde6a,,"('SERVICE', 'NEGATIVE', 'Service')
",,Der Service war sehr schlecht.,Llama70B,fixed,4
c48e7f4c-66d4-442c-b0a5-be82f8cc2ba0,,"('AMBIENCE', 'NEGATIVE', 'Atmosphäre')
('FOOD', 'POSITIVE', 'Essen')
",,"Die Atmosphäre war ein bisschen zu laut, aber das Essen sehr lecker.",Llama70B,fixed,4
f869854b-bd63-47a9-aa77-a488e411604a,,"('PRICE', 'POSITIVE', 'Preise')
",,Die Preise sind im Vergleich zum Rest von LOC aber auch schon sehr angemessen.,Llama70B,fixed,4
df94841b-16a9-4a85-9ed1-c12567e752f2,,"('FOOD', 'POSITIVE', 'Essen')
('PRICE', 'NEUTRAL', 'Preise')
('SERVICE', 'POSITIVE', 'Service')
",,"Das Essen war lecker, die Preise in Ordnung und der Service sehr freundlich.",Llama70B,fixed,4
066377b7-42d4-4c78-9161-e4cae1bf684e,,,,"Wir waren im Augustiner und hatten ein Tisch reserviert, da es sehr voll war.",Llama70B,fixed,4
31765c55-c8ab-4cac-8167-63834a1d078b,,"('PRICE', 'POSITIVE', 'Preise')
",,Die Preise sind angemessen.,Llama70B,fixed,4
3c21eee6-3c3a-43f9-8e7b-b08f39923ef1,,"('AMBIENCE', 'NEGATIVE', 'WC')
('AMBIENCE', 'NEGATIVE', 'Toilettenpapierrolle')
",,"Die Terrasse ist mit Holzlatten abgesperrt, das WC ist schmutzig und die Toilettenpapierrolle war leer.",Llama70B,fixed,4
cdadc6f8-9d9b-4694-a2bd-75f19c398a7a,,"('AMBIENCE', 'POSITIVE', 'Lokal')
",,Das Lokal ist sehr gemütlich.,Llama70B,fixed,4
08622e2e-1296-473f-b9be-0ecc13e109d8,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
('FOOD', 'POSITIVE', 'Essen')
",,Das Ambiente ist sehr schön und das Essen auch.,Llama70B,fixed,4
215ea29f-502f-4757-9166-95e165b767ed,,"('AMBIENCE', 'NEGATIVE', 'Einrichtung')
",,"Sieht unschön aus, Einrichtung abgewohnt.",Llama70B,fixed,4
92c70b51-5397-4307-97c1-fee684b19a0f,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
",,Das Ambiente ist sehr schön und entspannt.,Llama70B,fixed,4
e8a4ceba-548e-4238-888a-1efdd76aab53,,"('FOOD', 'NEUTRAL', 'Essen')
",,Das Essen war gut aber nichts Besonderes.,Llama70B,fixed,4
17fa6e11-fb01-4a13-b0cc-2c09ed76c338,,"('SERVICE', 'CONFLICT', 'Personal')
",,Das Personal war freundlich aber nicht übermäßig aufmerksam.,Llama70B,fixed,4
89fdcba6-b17d-4002-8533-28303ad7e55c,,"('FOOD', 'NEGATIVE', 'Küche')
",,Wir waren mit der Küche nicht so zufrieden.,Llama70B,fixed,4
4c360faf-4850-4de7-afd9-8c6ea748d88e,,"('AMBIENCE', 'NEUTRAL', 'Ambiente')
",,Das Ambiente ist auch ganz ok.,Llama70B,fixed,4
d162c4f7-4314-4efd-9c8f-c41af10dfd4a,,"('FOOD', 'POSITIVE', 'Essen')
",,Das Essen ist auch gut.,Llama70B,fixed,4
9ede7bb0-8fbd-40c8-bc5d-7f6a251c7fd5,,"('FOOD', 'POSITIVE', 'Essen')
",,"Leckeres Essen, auch für Kinder.",Llama70B,fixed,4
1197dacc-4016-43a1-b190-dd026c2e7d18,,"('AMBIENCE', 'POSITIVE', 'Atmosphäre')
",,Die Atmosphäre ist sehr entspannt.,Llama70B,fixed,4
fd3a90bf-51ca-40ba-b6f0-69ddb5062a41,,"('FOOD', 'POSITIVE', 'Essen')
('FOOD', 'NEGATIVE', 'Linsen')
",,"Wir sind sehr zufrieden mit dem Essen, die Linsen waren leider nicht so gut.",Llama70B,fixed,4
