"Unnamed: 0","agreement","annotation_id","annotator","created_at","few_shot_condtion","id","label-explicit","label-implicit","lead_time","model","split","text","updated_at"
382,100.0,29554029,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:56:39.956439Z","random","5d582dd0-1f9b-49e7-b023-439caa369142","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]},{""end"":45,""text"":""Ambiente"",""start"":37,""labels"":[""AMBIENCE-NEGATIVE""]}]","",9.135,"GPT-3",3,"Die Preise sind angemessen, aber das Ambiente könnte etwas gemütlicher sein.","2024-01-20T08:56:39.956458Z"
383,100.0,29500709,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:58:00.849551Z","random","11a1c584-ead0-4de7-bcf2-b6797d04093e","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",3.53,"GPT-3",3,"Der Service war sehr aufmerksam und freundlich.","2024-01-19T11:58:00.849574Z"
384,100.0,29500827,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:59:32.752758Z","random","e7732318-bd99-4fd8-b69a-84da98e4cb94","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",2.859,"GPT-3",3,"Das Essen war leider nicht gut.","2024-01-19T11:59:32.752773Z"
385,100.0,29500240,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:51:19.533883Z","random","38790de3-874b-4591-9cdc-e2441576cb95","","[{""end"":11,""text"":""okay"",""start"":7,""labels"":[""GENERAL-IMPRESSION-NEUTRAL-no-phrase""]}]",2.191,"GPT-3",3,"Es war okay, aber nichts Besonderes.","2024-01-19T11:51:19.533902Z"
386,100.0,29554034,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:56:48.146288Z","random","15a47170-c210-4a80-9c7b-2adde48dc99f","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",7.399,"GPT-3",3,"Das Essen war geschmacklos und ungenießbar.","2024-01-20T08:56:48.146310Z"
387,100.0,29499811,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:45:23.092073Z","random","b9745e61-0afe-4507-a29a-b4d760759642","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",1.521,"GPT-3",3,"Das Essen war köstlich.","2024-01-19T11:45:23.092094Z"
388,100.0,29499608,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:42:10.999482Z","random","3bb06175-ea16-48ab-bdf1-af6fb3474c98","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]}]","",1.138,"GPT-3",3,"Der Service war in Ordnung.","2024-01-19T11:42:10.999499Z"
389,100.0,29554039,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:56:54.679092Z","random","d9c1de78-332c-4d7d-bc2c-815144cca0b3","[{""end"":17,""text"":""Restaurant"",""start"":7,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]}]","",5.595,"GPT-3",3,"Dieses Restaurant ist absolut enttäuschend.","2024-01-20T08:56:54.679110Z"
390,100.0,29554042,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:57:01.614146Z","random","526f948b-e7ef-4df3-b8da-ef9520ca6309","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-NEUTRAL""]}]","",5.94,"GPT-3",3,"Das Restaurant war ganz okay.","2024-01-20T08:57:01.614171Z"
391,100.0,29500408,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:53:41.141180Z","random","fe32b6f9-c441-4f78-b5dd-cb3f63c7e244","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]}]","",1.353,"GPT-3",3,"Der Service war durchschnittlich.","2024-01-19T11:53:41.141198Z"
392,100.0,29554054,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:57:33.022749Z","random","f1b61afd-191c-48cb-bdaf-a92846fd2f31","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":60,""text"":""Preis-Leistungs-Verhältnis"",""start"":34,""labels"":[""PRICE-POSITIVE""]}]","",30.465,"GPT-3",3,"Das Essen war sehr lecker und das Preis-Leistungs-Verhältnis stimmte.","2024-01-20T08:57:33.022766Z"
393,100.0,29554066,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:58:02.545586Z","random","e075a69c-3947-4b5d-8552-6e6f97199355","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]},{""end"":42,""text"":""Essen"",""start"":37,""labels"":[""FOOD-NEGATIVE""]}]","",28.592,"GPT-3",3,"Die Preise sind angemessen, aber das Essen könnte besser sein.","2024-01-20T08:58:02.545603Z"
394,100.0,29501036,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:03:51.443801Z","random","1cb39f75-3e29-4815-b5f3-7305b04f08dc","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",1.775,"GPT-3",3,"Das Restaurant war sehr laut und ungemütlich.","2024-01-19T12:03:51.443826Z"
395,100.0,29554077,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:58:21.829100Z","random","c11f2b1e-ddc0-45aa-9396-12d33f035815","[{""end"":22,""text"":""Restaurant"",""start"":12,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]},{""end"":38,""text"":""Essen"",""start"":33,""labels"":[""FOOD-POSITIVE""]},{""end"":63,""text"":""Service"",""start"":56,""labels"":[""SERVICE-POSITIVE""]}]","",18.468,"GPT-3",3,"Ein schönes Restaurant mit gutem Essen und freundlichem Service.","2024-01-20T08:58:21.829119Z"
396,100.0,29554080,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:58:28.980751Z","random","9ecab851-831b-4ab9-a6ff-3a9c87a9a780","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]}]","",6.126,"GPT-3",3,"Die Atmosphäre war sehr angenehm und gemütlich.","2024-01-20T08:58:28.980778Z"
397,100.0,29500042,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:48:43.784639Z","random","f821d9fb-4881-4438-8c55-304e921516d8","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]}]","",11.256,"GPT-3",3,"Das Essen war in Ordnung.","2024-01-19T11:48:43.784654Z"
398,100.0,29554094,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:58:41.663555Z","random","4b357da4-9435-4201-84f3-804e78f51cb7","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-NEUTRAL""]},{""end"":71,""text"":""Essen"",""start"":66,""labels"":[""FOOD-POSITIVE""]},{""end"":86,""text"":""Preise"",""start"":80,""labels"":[""PRICE-POSITIVE""]}]","",11.867,"GPT-3",3,"Das Restaurant hat eine durchschnittliche Gesamtwirkung, aber das Essen und die Preise sind gut.","2024-01-20T08:58:41.663570Z"
399,100.0,29499423,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:39:43.086330Z","random","5412e669-58b7-4ea0-9f1c-1303d21bd7b8","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",1.743,"GPT-3",3,"Die Preise sind angemessen.","2024-01-19T11:39:43.086349Z"
400,100.0,29554096,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:58:47.447512Z","random","4d19485f-52ab-4f49-8590-4caa172d96f2","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",4.997,"GPT-3",3,"Das Ambiente war sehr laut und ungemütlich.","2024-01-20T08:58:47.447527Z"
401,100.0,29500645,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:57:04.987077Z","random","df8d30f5-f434-45af-a019-625ba60c9205","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",2.099,"GPT-3",3,"Die Preise waren angemessen.","2024-01-19T11:57:04.987094Z"
402,100.0,29500653,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:57:13.403571Z","random","dd27712b-22c8-4496-84cc-2ba3b0c8e9bb","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-POSITIVE""]},{""end"":46,""text"":""Preise"",""start"":40,""labels"":[""PRICE-POSITIVE""]}]","",7.642,"GPT-3",3,"Der Service war sehr freundlich und die Preise waren angemessen.","2024-01-19T11:57:13.403595Z"
403,100.0,29554101,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:58:53.813317Z","random","5a645440-f663-4525-a8e2-8911200944b5","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-NEUTRAL""]}]","",5.502,"GPT-3",3,"Die Atmosphäre war okay, aber nichts Besonderes.","2024-01-20T08:58:53.813336Z"
404,100.0,29499426,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:39:45.986938Z","random","b8b3ab9a-ed9b-44a7-9f6a-63bd26198b6d","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",1.997,"GPT-3",3,"Die Preise sind angemessen.","2024-01-19T11:39:45.986960Z"
405,100.0,29552798,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T07:50:22.678980Z","random","980b595c-c006-4de7-ae43-ba136bda6039","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",2.801,"GPT-3",3,"Das Restaurant ist sehr laut und ungemütlich.","2024-01-20T07:50:22.679001Z"
406,100.0,29500765,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:58:40.396519Z","random","02a1bd93-0cb8-4d10-bcb9-7ed053989d26","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",1.497,"GPT-3",3,"Das Essen war wirklich lecker.","2024-01-19T11:58:40.396538Z"
407,100.0,29554114,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:59:09.594359Z","random","542aff4e-637a-4e48-9f95-1d741b371779","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]},{""end"":58,""text"":""Bedienung"",""start"":49,""labels"":[""SERVICE-POSITIVE""]}]","",15.018,"GPT-3",3,"Der Service war in Ordnung, aber die freundliche Bedienung hat uns besonders gut gefallen.","2024-01-20T08:59:09.594385Z"
408,100.0,29500831,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:59:39.209462Z","random","6361650e-b44f-4fd0-a30c-27b07c63e0d9","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",5.605,"GPT-3",3,"Das Essen war leider nicht gut.","2024-01-19T11:59:39.209483Z"
409,100.0,29554121,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:59:17.859018Z","random","d695d254-889d-45e2-84cb-4b28cb42841c","","[{""end"":38,""text"":""durchschnittliches Erlebnis"",""start"":11,""labels"":[""GENERAL-IMPRESSION-NEUTRAL-no-phrase""]}]",7.351,"GPT-3",3,"Es war ein durchschnittliches Erlebnis.","2024-01-20T08:59:17.859033Z"
410,100.0,29554125,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:59:26.471621Z","random","3d60b301-b271-4cc2-bd3e-1d6f0e7109f9","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]}]","",7.759,"GPT-3",3,"Das Essen war okay, aber nichts Besonderes.","2024-01-20T08:59:26.471638Z"
411,100.0,29501223,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:07:35.292171Z","random","7917d200-335d-4fb6-8cf2-7ff0d1198b81","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",7.077,"GPT-3",3,"Das Ambiente war enttäuschend.","2024-01-19T12:07:35.292187Z"
412,100.0,29554128,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:59:33.615959Z","random","fdf189d8-e15c-4fa9-b967-c97da55afcb6","[{""end"":12,""text"":""Location"",""start"":4,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]}]","",6.306,"GPT-3",3,"Die Location war sehr schön.","2024-01-20T08:59:33.615978Z"
413,100.0,29554131,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:59:40.138673Z","random","6d9de945-4038-4224-aa29-296ea7cd6827","[{""end"":15,""text"":""Einrichtung"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",5.643,"GPT-3",3,"Die Einrichtung ist etwas in die Jahre gekommen.","2024-01-20T08:59:40.138689Z"
414,100.0,29499883,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:46:37.047283Z","random","658bbc8f-202d-4d67-a71e-2aacead196c3","","[{""end"":11,""text"":""okay"",""start"":7,""labels"":[""GENERAL-IMPRESSION-NEUTRAL-no-phrase""]}]",3.442,"GPT-3",3,"Es war okay.","2024-01-19T11:46:37.047302Z"
415,100.0,29499620,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:42:19.758903Z","random","d817f015-6d0f-47b9-a222-e403d2e74fac","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":30,""text"":""Service"",""start"":23,""labels"":[""SERVICE-NEUTRAL""]}]","",7.591,"GPT-3",3,"Das Essen war gut, der Service war in Ordnung.","2024-01-19T11:42:19.758920Z"
416,100.0,29501293,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:09:11.633651Z","random","1034df6d-4f17-488b-9904-b795d05a9104","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",4.782,"GPT-3",3,"Die Atmosphäre war sehr laut und ungemütlich.","2024-01-19T12:09:11.633671Z"
417,100.0,29554137,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T08:59:52.495548Z","random","2ce047f0-5c6a-41d2-862d-f59cbfec4588","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]},{""end"":98,""text"":""Restaurant"",""start"":88,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]}]","",11.563,"GPT-3",3,"Das Ambiente war sehr enttäuschend und insgesamt hatte ich einen negativen Eindruck vom Restaurant.","2024-01-20T08:59:52.495566Z"
418,100.0,29554150,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:00:06.128315Z","random","f8f18a19-bec3-46a4-9cf2-c9e7d7479e16","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]},{""end"":43,""text"":""Ambiente"",""start"":35,""labels"":[""AMBIENCE-POSITIVE""]}]","",12.467,"GPT-3",3,"Der Service war in Ordnung und das Ambiente ganz nett.","2024-01-20T09:00:06.128334Z"
419,100.0,29500494,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:54:56.370517Z","random","2eb6ae74-2090-4c05-a12a-54fb0fca32e1","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]}]","",3.977,"GPT-3",3,"Das Restaurant hat uns enttäuscht.","2024-01-19T11:54:56.370538Z"
420,100.0,29554154,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:00:13.563215Z","random","0baaaccd-8ae5-4007-8a51-04769f603319","","[{""end"":41,""text"":""und ich werde auf"",""start"":24,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",6.614,"GPT-3",3,"Es war ein toller Abend und ich werde auf jeden Fall wiederkommen.","2024-01-20T09:00:13.563237Z"
421,100.0,29554164,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:00:26.686593Z","random","cf1322d7-342b-4079-a35d-056843dd2212","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",12.34,"GPT-3",3,"Das Ambiente war enttäuschend und ungemütlich.","2024-01-20T09:00:26.686624Z"
422,100.0,29500315,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:52:18.852162Z","random","5b3cb560-a3b0-4c88-bb38-fe278d522d13","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",2.684,"GPT-3",3,"Das Essen war leider nicht besonders gut.","2024-01-19T11:52:18.852180Z"
423,100.0,29554171,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:00:35.944440Z","random","582e3441-ee94-47f8-a9ef-1bb39052ac5e","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""PRICE-NEGATIVE""]},{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",8.488,"GPT-3",3,"Das Essen war zwar etwas teuer, aber die Qualität hat gestimmt.","2024-01-20T09:00:35.944461Z"
424,100.0,29554176,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:00:40.244047Z","random","8b2b1e2a-d81e-4fbb-a19e-9a5e91f511b3","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]}]","",3.419,"GPT-3",3,"Das Essen war okay.","2024-01-20T09:00:40.244065Z"
425,100.0,29554182,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:00:49.278072Z","random","5e711db4-0721-4f02-a544-0411050e0223","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]},{""end"":34,""text"":""Preis"",""start"":29,""labels"":[""PRICE-POSITIVE""]}]","",19.217,"GPT-3",3,"Das Essen war okay, aber der Preis war angemessen.","2024-01-20T09:01:03.807956Z"
426,100.0,29554197,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:01:17.362025Z","random","2524bf21-70a3-4c71-921d-b1ffd0b87c79","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",11.345,"GPT-3",3,"Die Atmosphäre war sehr ungemütlich und laut.","2024-01-20T09:01:17.362045Z"
427,100.0,29554205,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:01:39.881807Z","random","55863006-2f77-4a50-94e9-f0a02134b2bd","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-CONFLICT""]}]","",21.711,"GPT-3",3,"Das Restaurant war ganz in Ordnung, aber insgesamt haben wir einen positiven Eindruck davon.","2024-01-20T09:01:39.881823Z"
428,100.0,29554219,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:02:14.982005Z","random","ea74aa2b-0b58-4997-838d-1cd610e7dfd7","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]},{""end"":40,""text"":""Service"",""start"":33,""labels"":[""SERVICE-POSITIVE""]}]","",34.085,"GPT-3",3,"Die Preise waren angemessen, der Service war freundlich und schnell.","2024-01-20T09:02:14.982024Z"
429,100.0,29554222,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:02:27.115830Z","random","e7bf9c30-7552-482a-8f79-c3ed02eae978","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]},{""end"":43,""text"":""Essen"",""start"":38,""labels"":[""FOOD-NEUTRAL""]},{""end"":73,""text"":""Atmosphäre"",""start"":63,""labels"":[""AMBIENCE-NEUTRAL""]}]","",11.286,"GPT-3",3,"Das Personal war freundlich, aber das Essen und die allgemeine Atmosphäre waren durchschnittlich.","2024-01-20T09:02:27.115852Z"
430,100.0,29501269,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:08:34.930163Z","random","d3b9f714-aead-4660-b9f0-d5a0d6119d5a","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",58.717,"GPT-3",3,"Das Ambiente war enttäuschend.","2024-01-19T12:08:34.930183Z"
431,100.0,29499964,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:47:39.205864Z","random","02ef48b0-f0dd-4924-82d0-5bf5774a5edd","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]}]","",1.615,"GPT-3",3,"Die Atmosphäre war sehr angenehm.","2024-01-19T11:47:39.205884Z"
432,100.0,29501178,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:06:38.662768Z","random","738c7326-4222-4e40-b659-e4512a7417e7","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",4.663,"GPT-3",3,"Das Personal war sehr freundlich und aufmerksam.","2024-01-19T12:06:38.662785Z"
433,100.0,29554227,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:02:33.216280Z","random","a6db5a85-5785-4d7d-8a48-f9a1fdf4d4c2","[{""end"":9,""text"":""Pizza"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",5.301,"GPT-3",3,"Die Pizza war leider kalt und geschmacklos.","2024-01-20T09:02:33.216296Z"
434,100.0,29500120,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:49:42.715299Z","random","22e984dc-e788-4917-96c7-0f75d0d37b7f","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",3.655,"GPT-3",3,"Der Service war ausgezeichnet.","2024-01-19T11:49:42.715320Z"
435,100.0,29500973,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:02:23.273785Z","random","a6f0c017-5178-4f03-a78b-e0b7c23a3781","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",1.488,"GPT-3",3,"Das Essen war ausgezeichnet.","2024-01-19T12:02:23.273802Z"
436,100.0,29500769,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:58:42.848572Z","random","d759a18b-3a9d-4cdf-8cb3-e89f99b00d9f","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",1.659,"GPT-3",3,"Das Essen war wirklich lecker.","2024-01-19T11:58:42.848590Z"
437,100.0,29501009,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:03:14.032073Z","random","96427341-0b45-4cd6-aa85-6993d7146821","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""AMBIENCE-NEUTRAL""]}]","",2.737,"GPT-3",3,"Das Restaurant hat eine durchschnittliche Atmosphäre.","2024-01-19T12:03:14.032090Z"
438,100.0,29500658,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:57:17.000402Z","random","af6af7b3-267a-4d34-babc-966669be6f11","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",2.758,"GPT-3",3,"Die Preise waren angemessen.","2024-01-19T11:57:17.000420Z"
439,100.0,29499624,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:42:23.430926Z","random","8be2501a-485a-4f7e-887f-1a064245a8c6","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]}]","",2.857,"GPT-3",3,"Der Service war in Ordnung.","2024-01-19T11:42:23.430946Z"
440,100.0,29554230,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:02:41.079068Z","random","ba0da8b2-fe98-4d39-9161-bac5d45b7a56","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-NEUTRAL""]}]","",6.904,"GPT-3",3,"Das Ambiente war in Ordnung.","2024-01-20T09:02:41.079086Z"
441,100.0,29554233,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:02:51.875797Z","random","8e8c2b20-cfaa-443e-a525-6b5c954d40f5","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":39,""text"":""Preise"",""start"":33,""labels"":[""PRICE-NEGATIVE""]}]","",9.994,"GPT-3",3,"Das Essen ist zwar gut, aber die Preise sind zu hoch.","2024-01-20T09:02:51.875819Z"
